,Definition ID,Database,Table,Data Item,Description,Data type,Is_Derived_Item,Derivation_Methodology,Data Dictionary Name,Data Dictionary Links,Technical check,Business check,RK 2
,553,NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_End_Time,END TIME (EPISODE) is the same as attribute ACTIVITY TIME where the ACTIVITY TIME TYPE is National Code 'End Time' of the episode.,varchar(8),No,,END TIME (EPISODE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/e/en/end_time_(episode)_de.asp?shownav=1,RK,SS,
,609,NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_HRG_Version_No,The HRG Grouper version used to assign the HRG to the episode.,varchar(3),No,,,,RK,SS,
,544,NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_Number,"EPISODE NUMBER is the same as attribute ACTIVITY IDENTIFIER and is used to uniquely identify episodes, and is a sequence number for each Consultant Episode (Hospital Provider) in a Hospital Provider Spell. The first episode of each new Hospital Provider Spell (including re-admitted PATIENTS) commences at 01.",varchar(3),No,,EPISODE NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/e/ep/episode_number_de.asp?shownav=1,RK,? DD suggests int (int(2) specifically),DT issue
,550,NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_Start_Date,START DATE (EPISODE) is the same as attribute ACTIVITY DATE where the ACTIVITY DATE TYPE is National Code 'Start Date' of the episode.,date,No,,START DATE (EPISODE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/star/start_date_(episode)_de.asp?shownav=1,RK,SS,
,551,NHSE_SEM_Live,tbl_Data_SEM_APCE,Episode_Start_Time,START TIME (EPISODE) is the same as attribute ACTIVITY TIME where the ACTIVITY TIME TYPE is National Code 'Start Time' of the episode.,varchar(8),No,,START TIME (EPISODE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/star/start_time_(episode)_de.asp?shownav=1,RK,SS,
,505,NHSE_SEM_Live,tbl_Data_SEM_APCE,Ethnic_Group,"The ethnicity of a PERSON, as specified by the PERSON.",varchar(2),No,,ETHNIC CATEGORY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/e/end/ethnic_category_code_de.asp?shownav=1,RK,SS,
,1028,NHSE_SEM_Live,tbl_Data_SEM_APCS,Ethnic_Group,"The ethnicity of a PERSON, as specified by the PERSON.",varchar(2),No,,ETHNIC CATEGORY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/e/end/ethnic_category_code_de.asp?shownav=1,RK,SS,
,491,NHSE_SEM_Live,tbl_Data_SEM_APCE,Extract_Date_Time,CDS EXTRACT DATE is the DATE and TIME of the update event (or the nearest equivalent) that resulted in the need to exchange this Commissioning Data Set.,datetime,No,,"CDS EXTRACT DATE
CDS EXTRACT TIME

","http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_extract_date_de.asp?shownav=1
http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_extract_time_de.asp?shownav=1",RK,SS,
,1014,NHSE_SEM_Live,tbl_Data_SEM_APCS,Extract_Date_Time,CDS EXTRACT DATE is the DATE and TIME of the update event (or the nearest equivalent) that resulted in the need to exchange this Commissioning Data Set.,datetime,No,,"CDS EXTRACT DATE
CDS EXTRACT TIME

","http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_extract_date_de.asp?shownav=1
http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/cd/cds_extract_time_de.asp?shownav=1",RK,SS,
,608,NHSE_SEM_Live,tbl_Data_SEM_APCE,FCE_HRG,The HRG assigned to the record where the Episode has ended (i.e. a Finished Consultant Episode).,varchar(5),Yes,"The record is run through the HRG grouper for the relevant year, and the FCE_HRG is taken from the output table.",,,RK,SS,
,655,NHSE_SEM_Live,tbl_Data_SEM_APCE,Finished_Indicator,Indicates if the Episode has been finished or not. Derived by SUS prior to importing to the NCDR. '1' means finished and null means unfinished.,varchar(1),No,,,,RK,SS,
,613,NHSE_SEM_Live,tbl_Data_SEM_APCE,First_Antenatal_Assessment_Date,FIRST ANTENATAL ASSESSMENT DATE is the same as attribute ACTIVITY DATE where the ACTIVITY DATE TYPE is National code 'First Antenatal Assessment Date'.,date,No,,FIRST ANTENATAL ASSESSMENT DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/f/first_antenatal_assessment_date_de.asp?shownav=1,RK,SS,
,545,NHSE_SEM_Live,tbl_Data_SEM_APCE,First_Regular_Day_Night_Admission,The first admission in a series of regular day/night admissions for a course of treatment.,varchar(1),No,,FIRST REGULAR DAY OR NIGHT ADMISSION CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/f/first_regular_day_or_night_admission_de.asp?shownav=1,RK,SS,
,480,NHSE_SEM_Live,tbl_Data_SEM_APCE,Generated_Record_ID,An identifier applied by NHS Digital to each record prior to importing to the NCDR.,bigint,No,,,,RK,SS,
,1010,NHSE_SEM_Live,tbl_Data_SEM_APCS,Generated_Record_ID,An identifier applied by NHS Digital to each record prior to importing to the NCDR.,bigint,No,,,,RK,SS,
,623,NHSE_SEM_Live,tbl_Data_SEM_APCE,Gestation_Length,"This is the number of weeks completed gestation, based upon an average 40 week gestation, which may be derived from: estimated date of delivery calculated by Ultrasound Scan measurements according to the trimester of the scan, estimated date of delivery measured from the first day of last menstrual period (LMP) or clinical assessment - antenatally for Maternity, postnatally for Neonatal.",varchar(2),No,,GESTATION LENGTH IN WEEKS,http://www.datadictionary.nhs.uk/data_dictionary/attributes/g/gestation_length_in_weeks_de.asp?shownav=1,RK,SS,
,626,NHSE_SEM_Live,tbl_Data_SEM_APCE,Gestation_Length_Assessment_Baby,This is the paediatrician's assessment of the length of gestation according to the WHO definition of gestation. The length of gestation is measured from first day of the last menstrual period. The gestational age should be recorded in completed weeks: e.g. events occurring 280-286 days after the onset of the last menstrual period are considered to have occurred at 40 weeks gestation.,varchar(2),No,,GESTATION LENGTH (ASSESSMENT),http://www.datadictionary.nhs.uk/version2/data_dictionary/attributes/g/gestation_length__o_assessment_c__de.asp?shownav=1,RK,SS,
,684,NHSE_SEM_Live,tbl_Data_SEM_APCE,GOR_Code,"Government offices for the Regions were built up of complete unitary authorities.  Have now been closed, as of 31st March 2011.",varchar(1),No,,,,RK,SS,
,1084,NHSE_SEM_Live,tbl_Data_SEM_APCS,GOR_Code,"Government offices for the Regions were built up of complete unitary authorities.  Have now been closed, as of 31st March 2011.",varchar(1),No,,,,RK,SS,
,590,NHSE_SEM_Live,tbl_Data_SEM_APCE,GP_Code,GENERAL MEDICAL PRACTITIONER (SPECIFIED) is the GENERAL MEDICAL PRACTITIONER PPD CODE of the GENERAL MEDICAL PRACTITIONER specified by the PATIENT.,varchar(8),No,,GENERAL MEDICAL PRACTITIONER (SPECIFIED),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practitioner_(specified)_de.asp?shownav=1,RK,SS,
,1051,NHSE_SEM_Live,tbl_Data_SEM_APCS,GP_Code,GENERAL MEDICAL PRACTITIONER (SPECIFIED) is the GENERAL MEDICAL PRACTITIONER PPD CODE of the GENERAL MEDICAL PRACTITIONER specified by the PATIENT.,varchar(8),No,,GENERAL MEDICAL PRACTITIONER (SPECIFIED),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practitioner_(specified)_de.asp?shownav=1,RK,SS,
,614,NHSE_SEM_Live,tbl_Data_SEM_APCE,GP_Code_Antenatal_Care,GENERAL MEDICAL PRACTITIONER (ANTENATAL CARE) is the GENERAL MEDICAL PRACTITIONER PPD CODE for the GENERAL MEDICAL PRACTITIONER responsible for the PATIENT's antenatal care.,varchar(8),No,,GENERAL MEDICAL PRACTITIONER (ANTENATAL CARE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practitioner_(antenatal_care)_de.asp?shownav=1,RK,SS,
,591,NHSE_SEM_Live,tbl_Data_SEM_APCE,GP_Practice_Code,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION) is the ORGANISATION CODE of the GP Practice that the PATIENT is registered with.,varchar(6),No,,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practice_code_(patient_registration)_de.asp?shownav=1,RK,SS,
,1052,NHSE_SEM_Live,tbl_Data_SEM_APCS,GP_Practice_Code,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION) is the ORGANISATION CODE of the GP Practice that the PATIENT is registered with.,varchar(6),No,,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practice_code_(patient_registration)_de.asp?shownav=1,RK,SS,
,615,NHSE_SEM_Live,tbl_Data_SEM_APCE,GP_Practice_Code_Antenatal_Care,GENERAL MEDICAL PRACTITIONER PRACTICE (ANTENATAL CARE) is the ORGANISATION CODE for the General Medical Practitioner Practice responsible for the PATIENT's antenatal care.,varchar(6),No,,GENERAL MEDICAL PRACTITIONER PRACTICE (ANTENATAL CARE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practitioner_practice_(antenatal_care)_de.asp?shownav=1,RK,SS,
,659,NHSE_SEM_Live,tbl_Data_SEM_APCE,GP_Practice_Mother_SUS,The organisation code of the GP Practice at which the patient's mother is registered. Derived by NHS Digital prior to import to the NCDR.,varchar(6),No,,,,RK,SS,
,616,NHSE_SEM_Live,tbl_Data_SEM_APCE,GP_Practice_Org_Code_Type_Antenatal_Care,Not currently completed in the NCDR.,varchar(3),No,,,,RK,SS,
,658,NHSE_SEM_Live,tbl_Data_SEM_APCE,GP_Practice_SUS,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION) is the ORGANISATION CODE of the GP Practice that the PATIENT is registered with derived by NHS Digital prior to import to the NCDR.,varchar(6),No,,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practice_code_(patient_registration)_de.asp?shownav=1,RK,SS,
,1066,NHSE_SEM_Live,tbl_Data_SEM_APCS,GP_Practice_SUS,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION) is the ORGANISATION CODE of the GP Practice that the PATIENT is registered with derived by NHS Digital prior to import to the NCDR.,varchar(6),No,,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practice_code_(patient_registration)_de.asp?shownav=1,RK,SS,
,666,NHSE_SEM_Live,tbl_Data_SEM_APCE,Home_Delivery,"Not completed in SUS import, hence all records populated with default value of '2'.",varchar(2),No,,,,RK,SS,
,664,NHSE_SEM_Live,tbl_Data_SEM_APCE,Hospital_Spell_Duration,"Gives the duration of the hospital provider spell, this is calculated using the hospital provider spell start and end dates. Derived by NHS Digital prior to importing to the NCDR.",varchar(5),No,,,,RK,SS,
,1070,NHSE_SEM_Live,tbl_Data_SEM_APCS,Hospital_Spell_Duration,"Gives the duration of the hospital provider spell, this is calculated using the hospital provider spell start and end dates. Derived by NHS Digital prior to importing to the NCDR.",varchar(5),No,,,,RK,SS,
,532,NHSE_SEM_Live,tbl_Data_SEM_APCE,Hospital_Spell_No,A HOSPITAL PROVIDER SPELL NUMBER is a unique identifier for each Hospital Provider Spell for a Health Care Provider.,varchar(23),No,,HOSPITAL PROVIDER SPELL NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/h/hi/hospital_provider_spell_number_de.asp?shownav=1,RK,? DD suggests varchar(12),DT issue
,1034,NHSE_SEM_Live,tbl_Data_SEM_APCS,Hospital_Spell_No,A HOSPITAL PROVIDER SPELL NUMBER is a unique identifier for each Hospital Provider Spell for a Health Care Provider.,varchar(23),No,,HOSPITAL PROVIDER SPELL NUMBER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/h/hi/hospital_provider_spell_number_de.asp?shownav=1,RK,? DD suggests varchar(12),DT issue
,604,NHSE_SEM_Live,tbl_Data_SEM_APCE,HRG_Code,"Developed by the National Casemix Office, Healthcare Resource Groups (HRGs) are standard groupings of clinically similar treatments which use common levels of healthcare resource.",varchar(5),Yes,"Please see NHS Digital's documentation for full details:
http://content.digital.nhs.uk/hrg",Healthcare Resource Groups,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/h/healthcare_resource_group_de.asp?shownav=1,RK,SS,
,605,NHSE_SEM_Live,tbl_Data_SEM_APCE,HRG_Version_No,The HRG version used for the record.,varchar(3),No,,,,RK,SS,
,585,NHSE_SEM_Live,tbl_Data_SEM_APCE,Intended_Clinical_Care_Intensity_At_Episode_End,"The level of resources and intensity of care which it is intended to provide or is provided in a particular WARD, at the end of the episode.",varchar(2),No,,CLINICAL CARE INTENSITY,http://www.datadictionary.nhs.uk/data_dictionary/attributes/c/cla/clinical_care_intensity_de.asp?shownav=1,RK,SS,
,575,NHSE_SEM_Live,tbl_Data_SEM_APCE,Intended_Clinical_Care_Intensity_At_Episode_Start,"The level of resources and intensity of care which it is intended to provide or is provided in a particular WARD, at the start of the episode.",varchar(2),No,,CLINICAL CARE INTENSITY,http://www.datadictionary.nhs.uk/data_dictionary/attributes/c/cla/clinical_care_intensity_de.asp?shownav=1,RK,SS,
,600,NHSE_SEM_Live,tbl_Data_SEM_APCE,Intended_Management,"This is the intended pattern of Hospital Bed use for a PATIENT, decided when the decision is made to admit. This only applies to PATIENTS on the ELECTIVE ADMISSION LIST. It is not necessary to collect this information for maternity PATIENTS or for babies admitted to hospital shortly after birth.",varchar(1),No,,INTENDED MANAGEMENT,http://www.datadictionary.nhs.uk/data_dictionary/attributes/i/int/intended_management_de.asp?shownav=1,RK,SS,
,1058,NHSE_SEM_Live,tbl_Data_SEM_APCS,Intended_Management,"This is the intended pattern of Hospital Bed use for a PATIENT, decided when the decision is made to admit. This only applies to PATIENTS on the ELECTIVE ADMISSION LIST. It is not necessary to collect this information for maternity PATIENTS or for babies admitted to hospital shortly after birth.",varchar(1),No,,INTENDED MANAGEMENT,http://www.datadictionary.nhs.uk/data_dictionary/attributes/i/int/intended_management_de.asp?shownav=1,RK,SS,
,546,NHSE_SEM_Live,tbl_Data_SEM_APCE,Last_Episode_In_Spell_Indicator,LAST EPISODE IN SPELL INDICATOR CODE is a derived data element which identifies whether the consultant episode is the final episode in the Hospital Provider Spell.,varchar(1),No,,LAST EPISODE IN SPELL INDICATOR CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/last_episode_in_spell_indicator_code_de.asp?shownav=1,RK,SS,
,640,NHSE_SEM_Live,tbl_Data_SEM_APCE,Lead_Care_Activity_Indicator,Not currently completed in the NCDR.,varchar(5),No,,,,RK,SS,
,504,NHSE_SEM_Live,tbl_Data_SEM_APCE,Legal_Status_Classification,"The status required for any PATIENT who is formally detained under the Mental Health Act, or any PATIENT who is not formally detained, but who has previously had a period of detention in the same Hospital Provider Spell, or any PATIENT under the care of a CONSULTANT in the psychiatric specialties, whether or not formally detained.",varchar(2),No,,,,RK,SS,
,1027,NHSE_SEM_Live,tbl_Data_SEM_APCS,Legal_Status_Classification,"The status required for any PATIENT who is formally detained under the Mental Health Act, or any PATIENT who is not formally detained, but who has previously had a period of detention in the same Hospital Provider Spell, or any PATIENT under the care of a CONSULTANT in the psychiatric specialties, whether or not formally detained.",varchar(2),No,,,,RK,SS,
,554,NHSE_SEM_Live,tbl_Data_SEM_APCE,Length_Of_Stay_Adj_Rehab,LENGTH OF STAY ADJUSTMENT (REHABILITATION) is the same as attribute LENGTH OF STAY ADJUSTMENT where the LENGTH OF STAY ADJUSTMENT REASON is National Code 'Rehabilitation'.,int,No,,LENGTH OF STAY ADJUSTMENT (REHABILITATION),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/le/length_of_stay_adjustment_(rehabilitation)_de.asp?shownav=1,RK,SS,
,555,NHSE_SEM_Live,tbl_Data_SEM_APCE,Length_Of_Stay_Adj_SPC,LENGTH OF STAY ADJUSTMENT (SPECIALIST PALLIATIVE CARE) is the same as attribute LENGTH OF STAY ADJUSTMENT where the LENGTH OF STAY ADJUSTMENT REASON is National Code 'Specialist Palliative Care'.,int,No,,LENGTH OF STAY ADJUSTMENT (SPECIALIST PALLIATIVE CARE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/le/length_of_stay_adjustment_(specialist_palliative_care)_de.asp?shownav=1,RK,SS,
,502,NHSE_SEM_Live,tbl_Data_SEM_APCE,Live_or_Still_Birth,An indication of whether the birth was a live or still birth.,varchar(1),No,,LIVE OR STILL BIRTH,http://www.datadictionary.nhs.uk/data_dictionary/attributes/l/le/live_or_still_birth_de.asp?shownav=1,RK,SS,
,498,NHSE_SEM_Live,tbl_Data_SEM_APCE,Local_Patient_ID,Number used to identify a PATIENT uniquely within a Health Care Provider. It may be different from the PATIENT's casenote number and may be assigned automatically by the computer system.,varchar(13),No,,LOCAL PATIENT IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/l/lo/local_patient_identifier_de.asp?shownav=1,RK,? DD suggests varchar(10),DT issue
,1015,NHSE_SEM_Live,tbl_Data_SEM_APCS,Local_Patient_ID,Number used to identify a PATIENT uniquely within a Health Care Provider. It may be different from the PATIENT's casenote number and may be assigned automatically by the computer system.,varchar(13),No,,LOCAL PATIENT IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/attributes/l/lo/local_patient_identifier_de.asp?shownav=1,RK,? Data type should be varchar(10) as per LOCAL PATIENT IDENTIFIER (albeit for the MOTHER) ID 627 and suggested by the DD?,DT issue
,627,NHSE_SEM_Live,tbl_Data_SEM_APCE,Local_Patient_ID_Mother,"LOCAL PATIENT IDENTIFIER (MOTHER) is the same as attribute LOCAL PATIENT IDENTIFIER for the mother.
For the Commissioning Data Sets, LOCAL PATIENT IDENTIFIER (MOTHER) uniquely identifies the mother, where the baby's identity is recorded by use of LOCAL PATIENT IDENTIFIER.",varchar(10),No,,LOCAL PATIENT IDENTIFIER (MOTHER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/li/local_patient_identifier_(mother)_de.asp?shownav=1,RK,SS,
,567,NHSE_SEM_Live,tbl_Data_SEM_APCE,Local_Sub_Specialty_Code,A unique identifier for a LOCAL SUB-SPECIALTY.,varchar(8),No,,LOCAL SUB-SPECIALTY CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/l/lo/local_sub-specialty_code_de.asp?shownav=1,RK,SS,
,685,NHSE_SEM_Live,tbl_Data_SEM_APCE,Local_Unitary_Authority,"A Unitary Authority (UA) is a GEOGRAPHIC AREA.
For further information on Unitary Authorities, see the Office for National Statistics website at https://www.ons.gov.uk/census/2001censusandearlier/glossary/ou.",varchar(2),No,,UNITARY AUTHORITY,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/u/unitary_authority_de.asp?shownav=1,RK,SS,
,1085,NHSE_SEM_Live,tbl_Data_SEM_APCS,Local_Unitary_Authority,"A Unitary Authority (UA) is a GEOGRAPHIC AREA.
For further information on Unitary Authorities, see the Office for National Statistics website at https://www.ons.gov.uk/census/2001censusandearlier/glossary/ou.",varchar(2),No,,UNITARY AUTHORITY,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/u/unitary_authority_de.asp?shownav=1,RK,SS,
,582,NHSE_SEM_Live,tbl_Data_SEM_APCE,Location_Class_at_Episode_End_Date,LOCATION CLASS is a classification for use within Commissioning Data Set messages of the physical location within which the recorded PATIENT event occurs. Recorded at END DATE (EPISODE).,varchar(1),No,,LOCATION CLASS,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/li/location_class_de.asp?shownav=1,RK,"? Data type should be int as per LOCATION CLASS ID 572, although the DD suggests an2 = varchar(2), despite permitted national codes being numbers",DT issue
,572,NHSE_SEM_Live,tbl_Data_SEM_APCE,Location_Class_at_Episode_Start_Date,LOCATION CLASS is a classification for use within Commissioning Data Set messages of the physical location within which the recorded PATIENT event occurs. Recorded at START DATE (EPISODE).,int,No,,LOCATION CLASS,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/li/location_class_de.asp?shownav=1,RK,"? Queried alongside LOCATION CLASS ID 582. Int feels right, although the DD suggests an2 = varchar(2), despite permitted national codes being numbers",DT issue
,617,NHSE_SEM_Live,tbl_Data_SEM_APCE,Location_Class_of_Delivery_Place_Intended,"This is the delivery place type where the pregnant woman plans to have her baby. The first INTENDED DELIVERY PLACE type is recorded, as designated by the CARE PROFESSIONAL in consultation with the PATIENT.",varchar(1),No,,INTENDED DELIVERY PLACE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/i/int/intended_delivery_place_de.asp?shownav=1,RK,SS,
,647,NHSE_SEM_Live,tbl_Data_SEM_APCE,Location_Type,"The type of LOCATION for an ACTIVITY where: PATIENTS are seen, SERVICES are provided or from which requests for SERVICES are sent.",varchar(3),No,,ACTIVITY LOCATION TYPE CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/a/act/activity_location_type_code_de.asp?,RK,SS,
,603,NHSE_SEM_Live,tbl_Data_SEM_APCE,Location_Type_Code_Ep_Start,"The type of LOCATION for an ACTIVITY where: PATIENTS are seen, SERVICES are provided or from which requests for SERVICES are sent. Recorded at START DATE (EPISODE).",varchar(3),No,,ACTIVITY LOCATION TYPE CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/a/act/activity_location_type_code_de.asp?,RK,SS,
,618,NHSE_SEM_Live,tbl_Data_SEM_APCE,Location_Type_of_Delivery_Place_Intended,The LOCATION TYPE CODE for an ACTIVITY where the pregnant woman intends to have her baby.,varchar(2),No,,ACTIVITY LOCATION TYPE CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/a/act/activity_location_type_code_de.asp?,RK,? DD suggests varchar(3).  Also ACTIVITY LOCATION TYPE CODE IDs 603 and 647 have varchar(3) ,DT issue
,565,NHSE_SEM_Live,tbl_Data_SEM_APCE,Main_Specialty_Code,CARE PROFESSIONAL MAIN SPECIALTY CODE is the specialty in which the CONSULTANT is contracted or recognised. MAIN SPECIALTY classifies clinical work divisions more precisely for a limited number of specialties.,varchar(3),No,,CARE PROFESSIONAL MAIN SPECIALTY CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/care/care_professional_main_specialty_code_de.asp?shownav=1,RK,SS,
,506,NHSE_SEM_Live,tbl_Data_SEM_APCE,Marital_Status,An indicator to identify the legal marital status of a PERSON.,varchar(1),No,,PERSON MARITAL STATUS CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/person/person_marital_status_code_de.asp?shownav=1,RK,SS,
,1029,NHSE_SEM_Live,tbl_Data_SEM_APCS,Marital_Status,An indicator to identify the legal marital status of a PERSON.,varchar(1),No,,PERSON MARITAL STATUS CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/person/person_marital_status_code_de.asp?shownav=1,RK,SS,
,677,NHSE_SEM_Live,tbl_Data_SEM_APCE,Month_of_Birth_Mother_SUS,"The month that the mother of the PATIENT was born in, e.g. if the mother of the PATIENT was born in March, Month_of_Birth_Mother_SUS would be '3'.",varchar(2),No,,,,RK,SS,
,665,NHSE_SEM_Live,tbl_Data_SEM_APCE,Month_of_Birth_SUS,"The month that the PATIENT was born in, e.g. if the PATIENT was born in March, Month_of_Birth would be '3'.",varchar(2),No,,,,RK,SS,
,1071,NHSE_SEM_Live,tbl_Data_SEM_APCS,Month_of_Birth_SUS,"The month that the PATIENT was born in, e.g. if the PATIENT was born in March, Month_of_Birth would be '3'.",varchar(2),No,,,,RK,SS,
,568,NHSE_SEM_Live,tbl_Data_SEM_APCE,MultiProf_Ind_Code,"An indication of whether a PATIENT was seen by a single or multiple CARE PROFESSIONALS during a Clinic Attendance Consultant or Clinic Attendance Non-Consultant, recorded for the purposes of the National Tariff Payment System.",varchar(1),No,,MULTI-PROFESSIONAL OR MULTI-DISCIPLINARY INDICATION CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/m/mi/multi-professional_or_multi-disciplinary_indication_code_de.asp?shownav=1,RK,SS,
,511,NHSE_SEM_Live,tbl_Data_SEM_APCE,Name_Format_Code,"This is used in the CDS to identify the format of a PATIENT NAME, with the classification values indicating whether it is a PERSON NAME STRUCTURED or PERSON NAME UNSTRUCTURED.",varchar(1),No,,NAME FORMAT CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/n/name_format_code_de.asp?shownav=1,RK,SS,
,547,NHSE_SEM_Live,tbl_Data_SEM_APCE,Neonatal_Level_of_Care,"The level of care received by a Neonate during a Neonatal Level Of Care Period. For all WARDS caring for Neonates, data should be collected daily about the level of care provided for each Neonate.",varchar(1),No,,NEONATAL LEVEL OF CARE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/n/ne/neonatal_level_of_care_de.asp?shownav=1,RK,SS,
,630,NHSE_SEM_Live,tbl_Data_SEM_APCE,NHS_Number_Status_Mother,NHS NUMBER STATUS INDICATOR CODE (MOTHER) is the NHS NUMBER STATUS INDICATOR CODE of the NHS NUMBER (MOTHER).,varchar(2),No,,NHS NUMBER STATUS INDICATOR CODE (MOTHER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/n/nhs/nhs_number_status_indicator_code_(mother)_de.asp?shownav=1,RK,SS,
,507,NHSE_SEM_Live,tbl_Data_SEM_APCE,NHS_Number_Trace_Status,NHS NUMBER STATUS INDICATOR CODE is the trace status of the NHS NUMBER.,varchar(2),No,,NHS NUMBER STATUS INDICATOR CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/n/nhs/nhs_number_status_indicator_code_de.asp?shownav=1,RK,SS,
,1030,NHSE_SEM_Live,tbl_Data_SEM_APCS,NHS_Number_Trace_Status,NHS NUMBER STATUS INDICATOR CODE is the trace status of the NHS NUMBER.,varchar(2),No,,NHS NUMBER STATUS INDICATOR CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/n/nhs/nhs_number_status_indicator_code_de.asp?shownav=1,RK,SS,
,612,NHSE_SEM_Live,tbl_Data_SEM_APCE,Number_of_Babies,NUMBER OF BABIES INDICATION CODE is a derived data element that records the number of REGISTRABLE BIRTHS (live or still born at a particular delivery).,varchar(1),No,,NUMBER OF BABIES INDICATION CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/n/nu/number_of_babies_indication_code_de.asp?shownav=1,RK,SS,
,686,NHSE_SEM_Live,tbl_Data_SEM_APCE,Old_SHA_Code,"All Strategic Health Authorities closed 31 March 2013.
Strategic Health Authority's responsibilities have been taken over by other Organisations.
A Strategic Health Authority is an NHS ORGANISATION established to lead the strategic development of the local health service and manage Primary Care Trusts and NHS Trusts on the basis of local accountability agreements.",varchar(3),No,,Strategic Health Authority,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/s/strategic_health_authority_de.asp?shownav=1,RK,SS,
,1086,NHSE_SEM_Live,tbl_Data_SEM_APCS,Old_SHA_Code,"All Strategic Health Authorities closed 31 March 2013.
Strategic Health Authority's responsibilities have been taken over by other Organisations.
A Strategic Health Authority is an NHS ORGANISATION established to lead the strategic development of the local health service and manage Primary Care Trusts and NHS Trusts on the basis of local accountability agreements.",varchar(3),No,,Strategic Health Authority,http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/s/strategic_health_authority_de.asp?shownav=1,RK,SS,
,548,NHSE_SEM_Live,tbl_Data_SEM_APCE,Operation_Status,OPERATION STATUS CODES should be used once for each record to record states of knowledge regarding the operative procedure.,varchar(1),No,,OPERATION STATUS CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/oc/operation_status_code_de.asp?shownav=1,RK,SS,
