Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_IAPT,Referral_v15,IC_FIRST_WASASR,"The first outcome score for the Work and Social Adjustment Scale (WSAS) for relationships, taken from the first appointment in the referral period.
This will be NULL where the first appointment is in v1",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derivation of the first WSAS score for relationships dimension for a referral where:
- Attendance is equal to 5 or 6 and
- Appointment type is equal to 02, 03, or 05, and
- WSAS relationships dimension score is not NULL and
- Appointment is within the referral period

Bypass patients are excluded.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_WASASR,"The last outcome score for the Work and Social Adjustment Scale (WSAS) for relationships, taken from the last appointment in the referral period.
This will be NULL where the last appointment is in v1",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derivation of the last WSAS score for relationships dimension for a referral, where:
- The referral has ended in the annual reporting period and
- The referral has completed a course of treatment (IC_COMPLETED_TREATMENT_FLAG = 'Y') and
- Attendance is equal to 5 or 6 and
- Appointment type is equal to 02, 03, or 05, and
- WSAS relationships dimension score is not NULL and
- Count of WSAS relationships dimension scores is at least 2 and
- Appointment is in the reporting period

Bypass patients are excluded.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_LAST_THERAPY_TYPE,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS - The therapy type recorded for the last treatment appointment.,varchar(25),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The Reporting Category recorded at the last attended treatment appointment for each pathway where the Therapy Type is mapped using the ""Therapy Type mappings"" tab, where:
- The referral ended within the annual reporting period and
- Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and
- Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway)

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end) and a valid (missing leading zero is allowed) therapy type for v1 is recorded
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and a valid therapy type for v1.5 is recorded

OR if therapy type is null then NULL
ELSE 'Not Specified'

Therapy type groupings are the v1/ v1.5 hybrid groupings as stated in the specification for the 2014/15 annual asset.

Bypassed patients are excluded.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_CCBT_SESSIONS,Count of Computerised Cognitive Behavioural Therapy (cCBT) sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of Computerised Cognitive Behavioural Therapy (cCBT)  sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 01 or 1


and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_PURE_SELF_HELP_SESSIONS,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS - Count of Pure self-help (e.g. Books on Prescription) sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Pure Self Help sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 02 or 2
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 21 or 23

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_GUIDED_SELF_HELP_SESSIONS,Count of Guided self-help sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of Guided Self Help sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 03
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 20 or 22

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_PSYCOEDUC_GROUP_SESSIONS,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS - Count of Psychoeducational group sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Psychoeducational group sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 06
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 27

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_EMPLOYMENT_SUPPORT_SESSIONS,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS - Count of Employment support sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Employment support sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 14
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 29 or 49

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_BEHAVIOURAL_ACTIVATION_SESSIONS,Count of Behaviour activation sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of Behavioural Activation sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 04
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 24 or 41

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_CBT_SESSIONS,Count of number of cCBT sessions (derived),int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of CBT sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 07
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 50

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,N/A,N/A
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_IPT_SESSIONS,Count of Interpersonal Psycho Therapy (IPT) sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of IPT sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 08
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 51

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_COUNSELLING_SESSIONS,Count of Counselling sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of Counselling sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
*Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 44

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_COUPLES_THERAPY_SESSIONS,Count of number of counselling sessions (derived),int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Couples Therapy sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 10
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 42

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,N/A,N/A
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_DYNAMIC_THERAPY_SESSIONS,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS - Count of Dynamic Interpersonal therapy sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Dynamic Therapy sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 13
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 45

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_OTHER_LI,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS - Count of Other low intensity therapy sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Other low intensity therapy sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 12 or 05
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 25, 26, or 43

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_OTHER_HI,Count of Other high intensity therapy sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of Other high intensity therapy sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? The appointment is on or after 01/07/2014 and
? Appointment type is equal to 02, 03 or 05 and
? Therapy type is equal to 40,46 or 47, 48

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_NOT_SPECIFIED,Count of not specified therapy sessions for IAPT within a referral.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of unspecified therapy sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and

? Where the appointment is before 01/07/2014 then - Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type maps to Not Specified and the Appointment has at least one therapy type recorded
OR
? Where the appointment is on or after 01/07/2014 then - Appointment type is equal to 02, 03 or 05, and Therapy type Therapy type maps to Not Specified or all the Therapy Types are missing.

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_CCBT_SESSIONS_INYEAR,Count of Computerised Cognitive Behavioural Therapy (cCBT) sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
NOTE: By definition, this field will always return a count of zero (since there are no v1 therapy type codes recorded in the 2015-16 data year). It is included here for the sake of completeness in the hybrid therapy type groupings that existed in the 2014-15 annual publication.

The derived count of cCBT sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
? The appointment is before 01/07/2014 and
? Appointment type is not equal to 06 (Follow-up appointment after treatment end)  and Therapy type is equal to 01 and
? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_PURE_SELF_HELP_SESSIONS_INYEAR,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS -  Count of Pure self-help (e.g. Books on Prescription) sessions for IAPT within a referral and within the 2015/16 financial year. ,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Pure Self Help sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
* Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 21 or 23 

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_GUIDED_SELF_HELP_SESSIONS_INYEAR,Count of number of Guided Self Help (Book) sessions (derived),int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Guided Self Help sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
* Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 20 or 22

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,N/A,N/A
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_PSYCOEDUC_GROUP_SESSIONS_INYEAR,Count of Psychoeducational group sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of Psychoeducational group sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
* Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 27

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_EMPLOYMENT_SUPPORT_SESSIONS_INYEAR,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS -  Count of Employment support sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of Employment support sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
* Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 29 or 49

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_BEHAVIOURAL_ACTIVATION_SESSIONS_INYEAR,Count of Behaviour activation sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of Behavioural Activation sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
*Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 24 or 41

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_CBT_SESSIONS_INYEAR,BASED ON v1/ v1.5 HYBRID THERAPY TYPE GROUPINGS -  Count of Cognitive Behavioural Therapy (CBT) sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.   
The derived count of CBT sessions, per pathway,  mapped using the mapping tab, where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
*Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 50

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_IPT_SESSIONS_INYEAR,Count of Interpersonal Psycho Therapy (IPT) sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of IPT sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
*Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 51

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_MAPPED_COUNT_COUNSELLING_SESSIONS_INYEAR,Count of Counselling sessions for IAPT within a referral and within the 2015/16 financial year.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
The derived count of Counselling sessions, per pathway, mapped using the mapping tab,  where:
? Attendance is equal to 5 (attended on time or, if late, before the relevant care professional was ready to see the patient) or 6 (arrived late, after the care professional was ready to see the patient, but was seen) and 
? Appointment is within the referral period (appointment date is between the referral request received date and date of end of IAPT care pathway) and
? Appointment is within the annual reporting period and
*Appointment type is equal to 02, 03 or 05, and Therapy type is equal to 44

and

? If the same therapy type is recorded more than once in a single appointment it is counted only once (a distinct count) and 
? A cumulative total is created for the use of each therapy within a referral period. Upon the referral ending the total count is presented. 

? Bypassed patients are excluded.

Should not be NULL (i.e. where nothing to count, display zero rather than NULL).

Counts are made where Therapy type is a permissible value.",Amy Hutton,31/08/2017,,
